来源,reason,原始相对路径,duration_sec,rms
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115012860032604154_371_3878359.wav,1.73,0.04864
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114009080032604155_371_3883320.wav,1.66,0.04583
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226097013670012603293_371_3887349.wav,1.87,0.04707
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116013230032604151_371_3880203.wav,1.82,0.03552
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226113017720032604138_371_3879036.wav,1.87,0.06216
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114008170032604154_371_3883256.wav,2.03,0.04778
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226113017340032604138_371_3881222.wav,1.84,0.05002
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226113019050032604134_371_3886973.wav,1.88,0.03757
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115017200032604153_371_3878484.wav,1.74,0.05327
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114008910032604156_371_3883049.wav,1.75,0.04013
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114002090032604151_371_3878522.wav,1.84,0.05768
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114008120032604159_371_3883488.wav,1.94,0.03717
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115013920032604154_371_3887197.wav,1.66,0.02595
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226117001570022604177_371_3882842.wav,1.88,0.06122
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115017480032604159_371_3878398.wav,1.89,0.03964
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115010300032604157_371_3878968.wav,1.87,0.05172
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226117000630022604179_371_3886449.wav,1.87,0.05183
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114008690032604157_371_3884771.wav,1.87,0.05512
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115016670032604155_371_3877539.wav,1.89,0.06191
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115018310032604158_371_3876945.wav,1.68,0.04726
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116008040032604154_371_3878351.wav,1.71,0.02186
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114006170032604156_371_3878990.wav,1.82,0.05205
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114001420032604157_371_3878683.wav,1.95,0.04036
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116004570032604150_371_3885999.wav,1.76,0.07097
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116006030032604157_371_3883985.wav,1.87,0.04643
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226113017730032604137_371_3882585.wav,1.74,0.05029
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115016050032604155_371_3887725.wav,1.85,0.05347
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116012240032604151_371_3881141.wav,1.88,0.04714
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114006620032604156_371_3878310.wav,1.8,0.04742
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114007670032604150_371_3887173.wav,1.66,0.04494
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226113018690032604133_371_3884355.wav,1.67,0.06204
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115002690032604150_371_3877351.wav,1.67,0.0504
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116013080032604152_371_3877490.wav,1.63,0.06928
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226113009320032604131_371_3880974.wav,2.0,0.05417
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226117001270022604176_371_3884062.wav,1.7,0.05453
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114008970032604150_371_3887701.wav,1.69,0.05797
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226113018970032604136_371_3886556.wav,1.86,0.06216
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115017570032604157_371_3877088.wav,1.8,0.05068
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115016740032604155_371_3879934.wav,1.83,0.06842
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115013900032604156_371_3878209.wav,1.87,0.0439
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226117000590022604176_371_3887019.wav,1.88,0.04937
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226113017940032604130_371_3885542.wav,1.76,0.06646
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115016460032604152_371_3877682.wav,1.81,0.05504
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116006790032604150_371_3878740.wav,1.92,0.05577
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114007960032604152_371_3886912.wav,1.67,0.0514
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116006130032604154_371_3880945.wav,1.98,0.05445
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115018940032604157_371_3878614.wav,1.83,0.05066
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115003690032604159_371_3879455.wav,2.02,0.04705
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116005400032604159_371_3887447.wav,1.68,0.06846
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116014140032604152_371_3879910.wav,1.82,0.05833
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114007680032604159_371_3887090.wav,1.86,0.0465
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115012790032604154_371_3881168.wav,1.87,0.04446
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116007650032604156_371_3880135.wav,1.82,0.05081
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226113009630032604131_371_3884110.wav,1.69,0.06489
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116006330032604158_371_3883923.wav,1.72,0.03557
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116013970032604156_371_3880112.wav,1.91,0.05435
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116006340032604157_371_3878782.wav,1.88,0.04923
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116011680032604156_371_3880163.wav,1.67,0.0649
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115017190032604157_371_3880346.wav,1.82,0.04417
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115017030032604156_371_3878238.wav,1.73,0.04844
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114007900032604158_371_3884088.wav,1.69,0.04233
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116010620032604153_371_3880873.wav,2.03,0.05493
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114008370032604158_371_3882982.wav,1.73,0.04596
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段2/560226116006980032604155_371_3880634.wav,1.78,0.07699
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段2/560226116007650032604156_371_3880133.wav,1.92,0.06668
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段2/560226114008120032604159_371_3883486.wav,2.04,0.04398
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段2/560226114015390032604156_371_3879160.wav,1.91,0.05453
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段2/560226116013230032604151_371_3880198.wav,1.81,0.04426
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段2/560226115018310032604158_371_3876944.wav,1.83,0.06049
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段2/560226116007260032604157_371_3878232.wav,1.92,0.05905
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段2/560226113009630032604131_371_3884108.wav,1.79,0.07567
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段2/560226114007850032604156_371_3885070.wav,1.97,0.05566
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段2/560226116004570032604150_371_3885996.wav,2.08,0.0851
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段2/560226116012800032604157_371_3877300.wav,1.87,0.06511
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段2/560226115016740032604155_371_3879930.wav,1.91,0.08071
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段2/560226114001410032604158_371_3877934.wav,1.97,0.07027
